neg	كل دول علشاني ؟ 💔
pos	🌹صباح الخير🌹 صبآحكم بدآيہ جميله وطريق مفتوح وأمنيآت تتحقق و راحہ تدوم وسعآده وآبتسآمہ لا تزول 💐
neg	دو اسياد قلبي 🙈
pos	#الصوم_المتقطع هو طريقة من طرق إنقاص الوزن والتحكم بالشهية..ويفضل ألا يقل الصيام عن ساعة الطريقة بسيطة : 📌توقف…
pos	[ 📊 ] مراكز اغنية Boy With Luv بالتعاون مع هالزي في المخططات الكورية الموسيقية الساعة :00 ص بتوقيت كوريا :…
neg	زين طلعت رقم من عندكم يوم الثلاثاء و كان تمام بس امس قصل مو راضي يدق أو يستقبل كأن الشريحة مهي مشبوكة :(
pos	🌿 قال ابن تيمية: إن الصلاة على النبي صلى الله عليه وسلم قبل الدعاء وفي وسطه وفي آخره؛ من أقوى الأسباب التي يرجى…
pos	لن ينسى الله خيرا قدمته ❤ ولا هما فرجته ولا عينا كادت أن تبكي😢 فأسعدتها😅 عش على مبدأ : " كن محسنا وإن لم تلق…
pos	هاو اشدعوه ياحافظ ليش والخوف 🌚
pos	تمنيت انا وعم اقرا الهيدلاين ،انو اللي ولع بحالو شعره احمر بالأحرى نحاسي 😏
neg	محبكم يمر بأزمة قلبية 💔 لا تبخلوا علي بدعواتكم في وقت السحر 🙏🏻 #مطر_الرياض #دعاء_المطر #ساعة_استجابة
pos	وقبل ما تناموا : " روحوا ربنا يجعل كل شي بتحبوه من نصيبكم 💛
pos	س أفكر في / ​آلأقرب ​إلى قلبي قبل آلمنآم ف لعلہ يكون ضيف حلمي و قبل ​إغمآضة عينآي . . س ​أرسم ​آبتسآم…
pos	الله يبارك فيك يا دكتور،، تستاهل الطيب 🌹
pos	اليوم ذاكرتهم ولقيتهم بالتايم 😍 احبهم 😭
pos	فنان أتمنى له كل خير ويسعدني نجاحاته وأثق لي شفته مسؤول مع مجموعة أعضاء في تكليفه أنه أضافة أجتماعية ثق…
pos	شوفي الجانب الايجابي 😂
neg	ما أحب أحد يحب أحد أنا أحبه 🔪
pos	#المشاعر_هالليله_تقول العالمي سيتوج الليله بثلاثيه رائعه ان شاء الله 💛
pos	موب قصيدة موضوع تعبير 😅
pos	اللهم اجعل في كل قطرة مطر رحمة ومغفرة لموتانا 💙
neg	"إنني ألهو وألعب وغدا عندي امتحان يا صديقي أين أذهب أعطني منك الحنان صاحبي قل لي أأهرب؟ ليس في الدنيا أمان قم مع…
pos	🌹صلى الله عليه وسلم 🌹
pos	. مايرخص إلا اللي تربى على الرخص وأهل الفضيله يعشقون الفضيله أحيان سبة شخص تترك كذا شخص وأحيان سبة شخص تغلي قبيله ❤
pos	بعد الإطاحة بالبشير (وإكمال أول قائمة) فإن الشوط الأول إنتهى (إستغرق سنوات) .. نحن الآن في فترة الإ…
neg	ححشى ايد من ذي 😢
pos	شوضعهم العبيد ماخذين كل الثقة ✊🏿💔 ترا أفضل هداف على أفضل صانع معنا 💪 #الاتحاد_النصر
neg	فيه كميت تسليك وترفيع ومجاملة غير طبيعيه 🌚
pos	اللي لقى احبابه 💙
neg	مو من حقه 🌚🌚 يقول صباح الخير للبنات 🔪
neg	Space 💔 — قلبك هو أثمن ما تملكي اعتني به جيدا❤️
neg	حاولت بكافة الوسائل😔 أرسلت لها آلاف الرسائل 📩 لتعلم اني عنها سائل مشغول بها وأفكر 🤔 قلبي معلق يتذكر💞 كلمات منها اح…
pos	مازلت اؤمن بأنه سيستجيب ❤
pos	كل عام وأنتي الغالية جدا 💙
neg	بيبقا عندي احساس جامد جدا اني سميروفيتش 😬
neg	أهداف صهيونية ؟ 🤔 انت نظريتك قديمة نتمنى الصهاينه يفتحو بأب التعاون معنا كم فعلت مع غيرنا وتبادل زيارات…
pos	انت الحلو 😁
neg	🍂 🍂 ⠀ ⠀ ⠀ دفنت في صدري من الماضي الجميل شي الى هب النسيم .. استرجعه :( 🍂 🍂 #خواطر_النشمي🏵
pos	السعادة..توجد في مكانين ، قلب قانع بالعطاء . ونفس مطمئنة بالقضاء.. اللهم إنا نسألك نفوسا مطمئنة تؤمن بلقائك.. وتر…
pos	الحقيقة % 😂
pos	هالله هالله ❤
pos	#حساب_يستحق_المتابعه_والدعم ┈┉┅━❀ ❥ ❀━┅┉┈ تعجز الڪلمات أن تصف روعتڪ دمت عنوان للتألق والابداع ✨…
neg	ع اساس انك هند روستم
pos	انت ** 🙂
neg	#PS4share اعظم مدينة بتاريخ فورتنايت Greasy Grove :(
neg	من أبسط حقوق الأتحاد الفوز بس وين ذا الحماس و الروح القتالية من زمان 💔
neg	البقدونس شكل بلا رائحة او مذاق فريد . النعنع الاخضر شيئ آخر رائحة وشكل وطعم ينعش القلوب الحائرة .. جربيه مع اي اكل…
pos	اللهم آمين يا أرحم الأرحمين ويا أكرم الأكرمين 💐
neg	حاضرة حفل تخرج التمهيدي قسم كل شوي تخونقني العبره وانا اشوف الاطفال وهم فرحانين وامهاتهم فرحانين :( والله اشكالهم لطيفه :(
pos	قولك🤔 شكلي مضيعة بالعلم 😂
pos	يارب قل لأمنياتي كوني ❤
pos	الافراط ف السجاير .. ظظ 😂
neg	ليش تزرفها 😡
pos	فعلا صباح الخير مع ان صباحي ناقصه شيء بس يبقى جمييل 💛
neg	اغرقها برسايل الحب والشوق فتزوجت ساعٕي البريد 😏
neg	هوو الفييس وصل تويتر 😒
neg	💘💘مالتي ماكا + فوتولايز💘💘 مميزات 💑 م💊التي ماك💊ا😍👌 🔴 انتصاب اقوى .⚡ ⚪ تحسن القدر…
neg	هننام امتي 😪
neg	لما تحاول تعيش أحداث نكتة من أيام البلاكبيري
neg	اعرف هذا الشعور انقالي من اعز شخص لقلبي وحسيت فعلا اني شيء عظيم 💚✨
neg	:53ص صباح الحمد على حبك و الشكر على كوب القهوه 📍
neg	يارب يجي تاريخ شعبان بأسرع وقتت لاني تعبت قبل ابدا 💔
neg	🌚 وينك ياروز تعي شوفو هالمنحوس شو بدو
pos	حركات العجوز تصوبع 😂
neg	يحبو يبينو للعالم انه المتظاهرين اسلاميين واخوانيين باه يجيبو الاوكي للابادة 😤
pos	المذاكرة مخليتني اتابع فيديوهات جن واقرا قصص جنن واو 😂
pos	اججمل كلام وصلني قد ايش اسعدني ، الناس تشوفك بنظره حلوه ونظره ماتتغير ويكررونها عليك 💛 والله شكرا الى ابد العالم…
neg	تعجبني نفسي عندما أفعل أشيآء لآ تعجبهم فقط لأنها تعجبني أنا 😏
pos	اللهم مع هذا المطر 💜 اللهم الخير الذي يعانق حياتنا دائما وأبدا .. صباح الخير 🌸
neg	⁧#وزيرة_الطاقة⁩ ⁧#ندى_بستاني⁩ زعجها سؤال من الصحافة وقالت جويس عقيقي عطول اسئلتها بتزعج.. معاليك لازم يكون صدرك رحب بعدك بأول الطريق 😐
neg	والله ده كلام وارد ديل مستحييل يتخلو عنها بدون العابهم القذره دي!! الله يستر بس ويجنبنا الفتن 💔
neg	يعني دفاشه سواقتي 😑
pos	خليك الافاتار حلو ❤
neg	مو خوش بداية لليوم 😬
pos	هات الطريقه وهديك اكونت بورن هوب بريميم 💓
neg	وشوشووشوو لييه توني ادري انها بتغني؟؟ يممه بموت صدق صباح الخير
pos	#شماغ_فيري_كشخة_تستاهلها ●يتميز بخامته القطنية % ✅ ●نقشته الفريدة 👌 ●خفته المتميزة…
pos	#وجه_امي اللهم إرحم أموات ينتظرون منا الدعاء وأغفر لهم ونور قبورهم واجعل قبورهم بردا وسلاما اللهم من كانت له أم م…
pos	قلب الدرش يا عم ❤
pos	من لا يشكر الناس لا يشكر الله أشكر أخوي ياسر على استرجاع حسابي الموقوف . . . 👈🏻 &gt;&gt;حسابي اللي توقف ت…
neg	غياب الراحلين عنا مثل الاحلام نتذكره كل ماصحينا من النوم نتذكر تفاصيل الحياة معهم حتى تدمع العيون ويصيب القلب 💔الم…
pos	تستاهل السلامه 💙
neg	وش ذا الايام خلصت بسرعه مابغى اتخرج 😭
neg	غيابه طال و قال ف يوم هنرجع تاني 💔
neg	مستواك تحسن بعد ما لعبت معي 🌚
pos	اوك صوتها حلو مانختلف بس معليش يعني ابو نوره مافي مثله ولافي اللي ينافسه 🙂
neg	عقلي ما عنده وين يتباعد 😏
neg	بيبدأ بلاي اوفز النبا والمباراة ما انتهت 😂😂
neg	لا أنا مش عاوزة اسافر بورسعيد وعاوزة أفضل في أوضتي 😶
pos	صحيت سكري والنفسيه 💔 بس مايزينها الا قهوه ☕ 😊
pos	يمكن رجعلى ليك .. طوله تفكيرى فيك ❤
pos	صباح الأجواء الجميله 😍 صباحكم خير🌹
pos	كل الحروف بوصف حسنك .. حايره 💛
pos	. . صباح الخير 💙
neg	على فكرة 🤪 كل ما كبر الأمل 😏 بيكبر الخازوق معو 😂😂 #المتيم
pos	بعض القلوب لا تستحق إلا أن تهديها السعادة بكل ألوانها 💛 #تسنيم_المذكور
pos	الله يسعدك فهد من طيبك 🌹
pos	إن ا̄ﻟلہ و ملائكٺہ ﻳصلون ﻋلى ا̄ﻟنبي ♡ يا أيها ا̄ﻟذين آمنوا صلوا عليہ و سلموا ٺسليمآ ♡…
neg	امحق ريايل 🌚
pos	صلوحتي احبك 😘
pos	والله من ثقالة الدم
neg	ازاى كنتو قريبين اوى مننا وعارفينا اوى كده وبرضو عاملين تجرحو فينا ازاى بنحبكم طول الوقت وانتو تأذونا طول الوقت 💔
pos	أدام الله لي أبا لم يعجزه العطاء أبدا ، و أدام الله لي أما لم يثقلها الحب يوما 💜
neg	ماشاءالله امطار خير يارب وعقبالنا الغربية ماافيها أمطاار 😔
neg	🎥 | لقطة طرد لاعب الاهلي يوسف الحربي .. برأيك هل يؤثر الكرت الأحمر على مجريات المباراة ؟ 🤔
neg	ليه تنزل مقاطعك كلها ثواني .. 😏
neg	#الهلال_الاهلي والله فاتني كنت طالعه 😭 بس الحمدلله انهم فرحونا الليله و الف مليون مبروك للزعيم وجمهوره 💙💙
neg	المفروض ان انبارح كان احلي يوم قضيته من مده 😍 وهو بيخلص كنت عايزه حد يوقفه مش عايزه ابدأ امتحانات تاني 💔
neg	ياحبيبي اكتبها زين عشان اصدق 😭
pos	#مسائية 🌹🍃️💖〰••🌹 مساكم طيب كطيب قلوبكم البيضاء مساء أرى من خلاله املا جديدا وبسمة ساحرة مساء مليء بالأمل والطيب م…
neg	هه 😂😂 حسبي الله ونعم الوكيل فيكم 👎 👎 👎
neg	انزين عجبتني 🌚
pos	🌙 💭 ✵⇣ اللهم بلغنا رمضان بلوغا يغير حالنا إلى أحسنه ويهذب نفوسنا ويطهر دواخلنا بلوغ رحمه وم…
neg	تخيلي عنده دياز ونوح ويبدأ بيوسف الله ياخذه 💔
neg	املاء ولا نطق 😬 !
neg	لهذا ما اريدهم يختفون 💔 ييظظلل بالليي عللييههمم💔💔…
pos	اللهم دربا لا تضيق به الحياة وقلبا ♡ لا يزول منه الامل أسال الله العظيم أن يفتح لنا ولوالدينا و لكم أبواب ر…
neg	مالهذا الحزن آخر :( "اكثر مقطع يضيق صدري"
neg	طب انا كنت بعدى فى المواقف اللى زى دى بدعاء ماما ليا هعدى منها ازاى دلوقتى 💔
pos	وقد تبصر الأيادي طريق النور 🍃
neg	سوشل ميديا 😠 😠 وعع 😠😠😇😇😠😠
neg	أسرع رئيس يتنحى في التاريخ بعد ساعة من أداء اليمين 😂😂 عوض بن عوف يتنحى عن رئاسة المجلس العسكري في السودان.. وعب…
pos	ابي فنكام ليسا :)
neg	لا تضحك عليه لا يطلع لك الحين كوكوجو تينقين ميو 👺
neg	مدري ليش رحمته بعدين شفيه ينتفض 😭
neg	~~☆ #هناا_الوحي ✋ اللي يحبك يجيك ويسأل عمره أبد..منك ما يمل اما كلام بدون ما يفعل حبه هذا ..كريه وممل سلامي على ال…
neg	كيبوم و تشيجين !! عصافير قلبي تتطاير 😭
pos	استحالة انا الوم نفسي لو ما ناكهم ♥
pos	سالب وتبي موجب كاش وعنده مكان امان وربي تعال 🌹 #سالب_مكه
pos	يا ورد ، روح لاهل القلوب ،الوفيه عانق سماها تنجلي كل الاحزان . كل القلوب ،اللي بها ،حسن نيه تستاهل اهديها من الورد…
neg	والله وحش وحش 😬 💚👑💚
neg	هي الساعة اللي قبل نوم دي بتبقا وسخة شوية في تلاقيني بخرج الكبت الي جوايا بطريقة دي 😕
neg	م فيه ديبرشن بردك 😭
pos	لآتنآظر من مشى / خلہه ۆرآڳ ' ﺂلتفت يم ﺂلعيون ﺂللي تبيڳ ! ﺂللي رآيح قول لہه : ﺂللہ‘ معآڳ ۉﺂبتسم للي رمى نفسہ عل…
neg	والاكيد الأكيد الأكيد الايد اللي بتكتب تقارير هي الاقوى واللي متعود عليها يا حكيم اما العمار مش شغلتك انت شغلتك الخ…
neg	لم اكن وحيدة في دنيتي يرافقني بها أللامي وجروحي ودموعي 💔
pos	عررض 🌹بودره حواجب بني 🌹بلاشر ثلاثه لون 🌹طقم فرش ماك حبه 🌹كنتور بودره لون 🌹كنتور كريمي لون 🌹قلم كنتور جهتين…
pos	صباح الخير ايتها الحياة . انا بخير مهما فعلتي بي 💛
pos	يسلمك شوية ظروف وعدت الحمدلله شكرا لك 💕
neg	#وش_تعلمت_من_الدنياء الدنياء هااه؟ 😠 تعلمت أن الاختبارات الابواب رح ذاكر الإملاء زين هه
pos	حلم ابليس ب الجنه هه 💔 😂
neg	ليش ياالب هذي الحركات 🙈 جننت البنت اموت على النغزات 🤩🙊 #ElimiBırakma
pos	جون به ناناز 😍
neg	مديرة اي بنك ؟خليها توظفني😂 والله ابي وظيفة في بنك من زمان 😫
pos	صباحكم حب وشهد وعنبر 🌷 صباحكم مسك وورد وأكثر 🌷 #صباح_الخير ☀️☀️ #وادي_رم #الأردن…
pos	الله بالسيل وبالإجازة الحلوة يوم الأحد .. اللهم أغثنا #أخدود_الفيض٢
pos	ما عدت احس ان الحياة اهتمامي فرقاك ما خلى. بي مجابه و حيل . انا اللي كنت.. اهزم كبار الاسامي اليوم تهزمني ..صغار التفاصيل ❤
pos	"فأردت أن أعيبها وكان وراءهم ملك يأخذ كل سفينة غصبا" بعض الكسر جبر وفي طيات ا…
neg	انا ما الومها ولا ازعل عليها بقدر زعلي على الي خان العشرة والثقة والمحبة وراح لأعز صديقاتي هو هنا تعم…
pos	كلنا نحب العميد 💛
pos	ماشاء الله على الهطافه اللي فيني حاط المظله فوق راسي ومقدمها بعد والشنطه وراي فيها شواحني وامتلت مطر برافو 🙂
pos	ماعليه نقول له يعلمنا صيني مراح يقصر 👍
pos	اومال كنتي عاوزه تاخديها ليه 😂
neg	مابي ادرس بعد 😡
neg	ماني كنت عامل نوكيا ونلعب في دودة وشايخ اش لزم امي ندخل الحضارة حتي نحل ع صباح نلقي فضايح هتك اعراض ناس.. طفلة…
neg	فضفض على روحك ودور ل بوحك نعش الصمت / هو الكلام اللي عليه الكلام لا تبلش احبابك ب حزنك ولا تبتلش نوم جروحك وإكل حبة منوم وناام 😴
pos	رغم المنافسه في كل المنصات و ورغم الصدارة .. اليوم رأيت اسوء هلال .. الهلال اكبر بكثير من عقليه وامكانيات زوران ! م…
neg	ان شاء الله لا 🙏🏻 🙌🏻 😢
neg	كلنا نعرف أن الدنيا ما تسوى جناح بعوضه..لكن نفوسنا رديه يادكتوره 😔 (( نركض ورا اللذات والعمر محسوب..…
neg	أغلب اللي يشتكون الجروح (الطيبين) 💔
pos	بعض العرب غطى على ريحة العود نظيف قلب و خوته ترفع الرأس ⠀ ❥⇣ ⠀ ⠀⠀ &amp; الفيلسوف دائما ذخر…
pos	محتاجة مكلمش مع نفسي ف اي حاجة هتحصل عشان تقريبا أنا طلعت اللي بحسدني و بعطل مواضيعي .. 😏
pos	` #اللهم_إني_أسألك خشيتك في الغيب والشهادة #وأسألك كلمة الحق في الرضا والغضب #وأسألك القصد في الغ…
neg	شوفني رغم الزعل وشلون أجيك قد مافيني عتاب أشتاق لك .. #شعباوي 💔
pos	متاخدش قرار في حد لحد ما تشوف ال favourite عنده شكلها ايه 😂
neg	أصير عاهرك :( #تومبوي
neg	فيه كل الروايح الي اكرهها شوي عود وشوي زي ريحة الدخان 😷
neg	شوف كان موقف وكانت صدمه موت صديقتي الله يرحمها 💔
neg	بحترم جدآ الناس إلي لو غلطت تعتذر ومتكبرش ولا تتكبر. تحيه لحضرتك ✋
neg	تثور الشعوب من أجل الحرية والكرامة والعدالة وتسيل الدماء ثم تطمع الجيوش في الحصاد !! هكذا دون حق دون حياء !! 😏…
pos	صباحك معطر بذكر الله 🌸
neg	جابته الذيبانة 😂😂 شوفي بس كيف اشكالهم + من اختي 🙈
pos	صباح السبت 💙 صباح المطر 💦
neg	ماتكون من الجيل القديم واهم شي عندها الخبره اللازمه ولو تكون من جنسيه ثانيه بس تتكلم عربي يكون احسن شي يضمن…
neg	ربنا يسترها النهاردة 👐
neg	يالله يا رب ارزقني بنت 😢
neg	اكبر خطأ انك تطلع اجازة على قد الايام الي ناوي تسافر فيها لأنك لما ترجع البلاد تتفاجئ ان الدوام باجر وانت للحين ما…
neg	يعمري 😩 😭💗💗،
neg	ههيي بتس حطموا رقم تشين 😞 بس ستل فخوره انه لحاله وكسر الدنيا كذا، واللي يحبهم بيكهيون صاملين بالمركز الاول مع ان ا…
neg	ديتول زين شوي تعقيم حق البطن 🌚
pos	يجب على الكل انصافه ضد الأهلي .. كان نجم فوق العادة 💙
neg	حسافة بسس 💔
pos	#تأمل قال الله ﷻ :- _*​﴿بواد غير ذي زرع ﴾*_ ✍ " ~ومع ذلك هتف بالدعاء ﴿وارزقهم من الثمرات ﴾ مهماكانت ظروفك قاحلة…
neg	انا بموت انا 😭
neg	الموقف المؤلم في حياتك مازال يتكرر معك لو استمر .. اعرف انك مفهمتش الرساله منه مجرد ما تفهم الرساله .. مش هتشوفه…
pos	بارك الله لكم في الموهوبه و شكرتم الواهب و رزقتم برها و تقواها و جعلها الله من الذرية الصالحة بارة بوالديها و حافظه…
pos	#قرعه_امم_افريقيا شعب الأهلي🔝 AlAhly Nation🔝 🔥 راجعين بقلب حديد❤ راجعين امل بيزيد🔥 تيم شعب الأهلى يختلف عن أى تي…
neg	من قوة سرعة رجوع اليمن الى الخلف يتوقع ظهور ديناصورات في بداية السنه القادمة 🐸 🐊 ✌️🏻😂😆😜😆😂😜😆😂😜😆✌️🏻
pos	يا الله ❤
neg	صباح الخير 😪
pos	قلبي الحلوين 💛
pos	تعلمت ألا أصارح أحدهم بمعايبه، وأن أسلط الضوء على محاسنه وأبرزها له.. تعلمت أن يكون عبوري لطيفا ما استطعت، وإ…
neg	يارب لا 💔
neg	💔 يا من تشكو وحشتك وحزنك وضيق صدرك💔 ✏اعلم أن أنسك في الدنيا هو القرآن .. وأنسك في قبرك هو القرآن…
pos	واتقوا يوما ترجعون فيه إلى الله🙌🏻 ♥
pos	اللهم بشرني بما أنتظره منك فأنت خير المبشرين، اللهم إني استودعتك أموري ومستقبلي فيسر لي ولا تعسر 💙
neg	جنائز تبوك لصلاة الظهر : اليوم السبت : / / ه ▫▪▫▪▫▪ المسجد : ⛔️ جامع البازعي عدد الجنائز : رجال: نساء…
pos	#صدقه_جاريه_لعبدالمجيد_فرحان_القيران 🎥 فيديو| سورة الزلزلة والعصر - لفضيلة الشيخ عبدالرحمن_السديس - صلاة الجمعة …
neg	والله مستغربة ليش للحين ما فتحوا السفارة الصهيونية في #البحرين؟؟ ليش هالتأخير 🤔 #yasqotHamad
pos	ابدااع 🌹 ذووق 🌹 💫
pos	#راشد_الماجد_في_الخبر ترا ما للوليف الا وليفه تزين ايامنا والا تشينا 💞
pos	مو اسلاميه ؟!! 🤗 مطقين علينا الهندوزيه
pos	كثر الله خيرك ❤
neg	التجمع نظرته بعيدده و نحنا ح نكون ما صاحين لو وثقنا في حميدتي المجرم و برهان البرسل اولادنا للحروب و نخلى التجمع!!…
pos	استودع الله أموري كلها .. إن لم يكن ربي لها فمن لها؟ 💛
neg	والعبادات ليست ثقيلة، ولكن القلوب حين خربتها الذنوب .. أثقلتها 💔 فاستغفروا ..❤️
neg	وانقضت أوقات ظننتها الأبد! -الحمد لله كثيرا! سلمت آخر جزء، من مادة البحث اللغوي والأدبي، وفيها تناولنا ما يربو عل…
pos	بعدك ماشفتي شيء يابيبي😉
pos	جعل ﺎلصباح ﺎللي بدأ خير وسرور وجعل ﺎلسعد من فالكم ياجماعه ﺎقولها من صادق ﺎحساس وشعور ﺎلله يرزقنا ﺎلشكر وﺎ…
neg	النسخة المرعبة 🌚
pos	وسلاما على من إذا خانك التعبير لا يخونه التفسير ، سلاما على كل هين لين في الحياة. سلاما علي كل صاحب قلب 💟 وروح طيبه #صباح_الخير 🍃🌸🌷
neg	حفظت حبك غصب عن كل وشاي وغصب عن اللي طامع في حدانا .. ما نيب ب بوار و لاني ب حكاي و الله يجملنا عل…
pos	الاهلي خسر المركز الرابع في الدوري وخسر جمهوره في العربية . . سلم لي على الادارة والمدرب 😂
neg	اليوم البضين بيبان من اوله 😑
neg	طيب مين باقي 🤔 السعوديه المهزومه في اليمن !! جنين ميت مشوهه من لحظة تكوينه ونحنا شو خصنا اضغاث احلام عند بعضهم 😉…
neg	توجعني السنين .. المرن #بلياك و,,اكلك تره #الخذاك مني لاتض…
pos	الأرواح التي تقف معنا حال سقوطنا وتسندنا وكأنها وتد مغروس في عمق الأرض هي من نريدها دوما معنا .. بل هي ما نحتاجها…
neg	دا اللي بهري فيه .. يا عسكر يا اخوان .. ما ينفعش اكون شعب وليا رأي معارض لوحدي من غير ما اكون منتمي لاي فصيل .. 🤔
pos	وانعطف هاك الشعر فوق المتون وانثنى عوده وقفى وابتعد 💛
neg	اصحى ع صوته وش اححلاا :(
pos	حكمة اليوم : ﺍﺫﺍ ﺍﺣﺴﺴﺖ ﺑﺴﺮﻋﻪ ﻣﻔﺎﺟﺌﻪ ﻓﻲ ﺍﻻﻧﺘﺮﻧﺖ ﺍﺳﺮﻉ ﺑﺎﻏﻼﻕ ﺍﻟبيانات ﻭﺗﺄﻛﺪ ﻣﻦ ﺍﻟﺮﺻﻴﺪ بارك الله فيك مع تحيات هئية مكافحة شركات الاتصالات 😇
pos	يسلم لي هالطول 😻
pos	المهم صباح الخير 🎼
neg	احب لما أمثل إني مافهمت وأتغيبى أنا فاهمتك بس معدياها إليك بمزاجي 😒
pos	#اشتاقت_لك_حيل♥😉 أشتاق لك لو كان توك تروح وش حالتي لو طال عني غيابك وأحبك أكثر من شعور المحبين ومن الذي رباك ط…
neg	تهاوييل والله يا احس اني بطيء 🌚
neg	يمكن البن مغشوش 😓
pos	😫😂 اللهم لك الحمد حتى ترضى 😫❤️ اي والله الحمدلله تخرجنا ولا كان تأجيل تأجيل الله لا يعوق بشر 🏃🏻‍♀️ وا…
neg	تخيلي وانا اتابع مسلسلات كوريه احسهم اهلي وكذا كاني بنتهم 😳
neg	مهما إبتعدت ومهما طال غيابڪ 💔 يڪفينى اننى ڪلما تذڪرتڪ أبتسم A😉❣ #حڪاية حب
neg	خلاصة الكلام بالطقاق كل واحد يشتري "راحة باله" 😴
pos	#BLACKPINKxCoachella_D1 ليسا غيرت كلمات رابها في بومباياه في بارت ميدل فينقر اب 😂😭😭 هاروتو انت وش سويت بالله 🤣
neg	يا صباح المتيريل 💔
pos	من حق الاتحاديين تشجيع الهلال ضد الاهلي ومن حق الاهلاويين تشجيع النصر ضد الاتحاد انهزم الاهلي لكن لا خوف…
neg	ايه نعم بس بروحي 😢
neg	بيت احلامي :(
neg	باين أنك ولهان وتسمع أغاني حب 😏
pos	ايش فيك زعلان 😊
neg	مو قدام الناس ياجزمه + انا صغيره شكلا كبيره عقلا وعمرا 😔
neg	فترة غياب 😴 اعتذر من الجميع عندي ظروف ودعواتكم يسعدكم🌹
neg	تعبانه نفسيا والله 💔
pos	وصباحك أسعد وأجمل طال عمرك 🌹
pos	↴ ✿❥ ادارة واعضاء 🌼🌸 #حروف_الوليد_للتبادل ✨ 💎 يرحبون بك عضوا 🌸🌼 يامرحبا ترحيب يكتب بالأنوار يامرحبا باللي يشرف حظ…
neg	فقدت الأمل 😪 اباه يخلص بسرعة خلاص💔
pos	💕 💕 يا صاحبي كل ما مريت في بالي دعيت ربي عساه يمد في عمرك غالي و تبقى على مر الزمن غالي لو قل معك…
neg	فان جوخ كان متفائل في أول شبابه وفي الآخر ضرب نفسه بالنار والموضوع مخيف والعالم مكان مرعب عزيزتي ماجي 💔
neg	بديت اشك ف الموضوع 😏
pos	#عدن جهاز كهربائي لقتل البعوض صغير وفعال 👍
neg	#قرعه_امم_افريقيا وانا بشوف كلمه احمد حسن 🤔
neg	عايزيين من ده اووي😂😂
pos	يبهرنا بخططه داخل الملعب، وبأناقته خارجه! 🌟 ثعلب المغرب.. هيرفي رينارد #TotalAFCON2019
neg	قد ابدو لك انني اصبحت لا اهتم 💔 لكني اقسم لك انني لم اكن اهتم منذ البداية 😹🚬
pos	ما لا يرتاح له قلبك ..لا تثق به ..ومالا يتقبله عقلك ..لا تجهد نفسك بمحاولة فهمه ..ما لا يمر على روحك بسلام ..اتركه والسلام .. 🍃
pos	⠀ ⠀ ⠀ ⠀ ⠀ إذا عثرت على شخص يتقبل افكارك الغريبة ، سوف يكون بمثابة كنز وليس شخص فقط 💎 ⠀ ⠀ ⠀ ⠀ ⠀ ⠀
neg	قالوا .. لا ﺗﺼﺪﻗﻲ ﺃﻥ ﺍﻟﺮﺟﻞ ﻳﺘﺄﻟﻢ ﻟﺮﺣﻴﻠﻚ، ﻟﺒﻜﺎﺀﻙ، ﻟﻐﻴﺎﺑﻚ، فبعض الرﺟﺎﻝ لا ﻳﺆﻟﻤﻬﻢ ﺇﻻ ﺛﻼﺛﺔ ﺍﺷﻴﺎﺀ : دمعة أﻣﻬﺎﺗﻬﻢ، ﻓﻘﺪ…
neg	دي دمها سم 😡
pos	الشاعر الفخم : عبدالمجيد الذيابي 🌹
neg	#الاتحاد_النصر شي مضحك الهلالي ينتظر فزعة فريق ينافس على الهبوط !! تذكر ان الاهلي خذل النصر أمس وهو بالمركز الخامس ✋
neg	مشكلة لما اعز اخوياك يتزوج تتحول لانسان فاضي 😥
pos	من #سنن يوم #الجمعة : الاغتسال 💧 : الطيب 🌾 : التبكير 🏃 : كثرة الصلاة على النبي 🙏 : قراءة سورة الكهف 📒 : الدعاء 📣
pos	❤️ اوسكار دروفايل 💚 اوسكار ماجيستك 💙اوسكار ترافارتينا #ايفونك_من_دهانات_اوسكار
pos	ياحلوها مستحيه 😍
neg	😂😂 هذا حسب كلامه يابو سعد 🤔
pos	فرز نشط موثق . يتابع من يتابعة . 🐣 ⁦ . $$__^*🔥🔥 المتابعه مستمرره 👌
pos	ما شفنا إلى طباخين وسواقين وعمال نظافه 😂
neg	اوفا دق 🔨
pos	آللہم أگتب لنآ ❥ رضآگ ..ۆرحمتگ ..♡ۆمغفرتگ ..♡ۆجنتگ ..♡. .. صباح ألنور 🌸🌸
neg	خد كل حاجة بس متمشيش 💔
neg	متفاعله مره ضيفوني ابي عدد 💔
neg	شوفوا وش قالت كلنا نسوي حاجات تسود الوجه 😭
neg	تويتر لعب فى نفسيتي مثل لعب الكورة 🤔
neg	غريبه اول مره اسمع ب سمر تاير 🤔 اللي اعرفه كل الفصول او وينتر تاير !
pos	#الوتر 🍃 ( ينزل الله في الثلث الاخير من كل ليلة إلى السماء الدنيا فيقول : من يدعوني فأستجب له ، من يستغفرني فأغفرله…
pos	هذا التحديث استحاله أنساه لما السوجو كان عندهم سوبر شو اتوقع في لندن ومحدثين بشيندونغ وهو يرقص وفجأه لو تذكرون كريس…
pos	الدفاع مظلم بدونه 👊
neg	بحالي بحالك 💔
pos	ممكن قطعة لو سمحت 😊
neg	كنت حاسه الوصخ ذا 😭 وين حماسي راح ع الفاضي
